,subject_uuid,session_date,lab_name,subject_project,performance,performance_easy,n_trials_date,training_day,training_week,subject_nickname,sex,subject_birth_date,institution_short,date_trained,weekend_water_regime
127,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-01-27,churchlandlab,ibl_neuropixel_brainwide_01,0.643312,91.8919,628,51,10,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
128,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-01-28,churchlandlab,ibl_neuropixel_brainwide_01,0.6754,91.0345,687,52,10,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
129,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-01-29,churchlandlab,ibl_neuropixel_brainwide_01,0.73352,98.0519,713,53,10,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
130,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-01-30,churchlandlab,ibl_neuropixel_brainwide_01,0.690647,94.8718,556,54,11,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
131,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-01-31,churchlandlab,ibl_neuropixel_brainwide_01,0.708451,91.19500000000001,710,55,11,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
132,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-03,churchlandlab,ibl_neuropixel_brainwide_01,0.708783,96.2406,649,56,11,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
133,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-04,churchlandlab,ibl_neuropixel_brainwide_01,0.695771,91.7808,733,57,11,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
134,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-05,churchlandlab,ibl_neuropixel_brainwide_01,0.719101,90.6977,623,58,11,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
135,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-06,churchlandlab,ibl_neuropixel_brainwide_01,0.609221,77.3399,911,59,12,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
136,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-07,churchlandlab,ibl_neuropixel_brainwide_01,0.750729,97.4684,686,60,12,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
137,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-10,churchlandlab,ibl_neuropixel_brainwide_01,0.594987,87.6712,758,61,12,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
138,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-11,churchlandlab,ibl_neuropixel_brainwide_01,0.681754,96.0784,707,62,12,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
139,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-12,churchlandlab,ibl_neuropixel_brainwide_01,0.66152,91.4773,842,63,12,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
140,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-13,churchlandlab,ibl_neuropixel_brainwide_01,0.642616,88.8889,887,64,13,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
141,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-14,churchlandlab,ibl_neuropixel_brainwide_01,0.640044,97.2222,914,65,13,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
142,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-17,churchlandlab,ibl_neuropixel_brainwide_01,0.593434,92.5,792,66,13,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
143,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-18,churchlandlab,ibl_neuropixel_brainwide_01,0.620429,91.2752,793,67,13,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
144,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-19,churchlandlab,ibl_neuropixel_brainwide_01,0.665328,96.8553,747,68,13,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
145,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-20,churchlandlab,ibl_neuropixel_brainwide_01,0.634082,88.5906,757,69,14,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
146,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-21,churchlandlab,ibl_neuropixel_brainwide_01,0.649098,95.1389,721,70,14,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
147,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-24,churchlandlab,ibl_neuropixel_brainwide_01,0.582441,86.9792,934,71,14,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
148,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-25,churchlandlab,ibl_neuropixel_brainwide_01,0.57513,84.9315,772,72,14,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
149,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-26,churchlandlab,ibl_neuropixel_brainwide_01,0.620458,90.9091,743,73,14,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
150,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-27,churchlandlab,ibl_neuropixel_brainwide_01,0.675793,94.9045,694,74,15,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
151,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-02-28,churchlandlab,ibl_neuropixel_brainwide_01,0.654189,98.0952,561,75,15,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
152,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-02,churchlandlab,ibl_neuropixel_brainwide_01,0.571713,77.6786,502,76,15,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
153,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-03,churchlandlab,ibl_neuropixel_brainwide_01,0.634499,87.2483,829,77,15,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
154,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-04,churchlandlab,ibl_neuropixel_brainwide_01,0.687296,94.2982,921,78,15,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
155,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-05,churchlandlab,ibl_neuropixel_brainwide_01,0.669512,97.4843,820,79,16,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
156,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-06,churchlandlab,ibl_neuropixel_brainwide_01,0.685973,95.9799,1105,80,16,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
157,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-09,churchlandlab,ibl_neuropixel_brainwide_01,0.683748,98.4615,683,81,16,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
158,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-10,churchlandlab,ibl_neuropixel_brainwide_01,0.593308,90.0709,777,82,16,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
159,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-11,churchlandlab,ibl_neuropixel_brainwide_01,0.59116,86.0294,724,83,16,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
160,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-12,churchlandlab,ibl_neuropixel_brainwide_01,0.702628,96.3636,723,84,17,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
161,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-03-13,churchlandlab,ibl_neuropixel_brainwide_01,0.690338,96.0674,859,85,17,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
162,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-05-26,churchlandlab,ibl_neuropixel_brainwide_01,0.65443,88.4146,790,86,17,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
163,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-05-28,churchlandlab,ibl_neuropixel_brainwide_01,0.638095,93.985,735,87,17,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
164,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-05-29,churchlandlab,ibl_neuropixel_brainwide_01,0.632682,92.8571,716,88,17,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
165,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-01,churchlandlab,ibl_neuropixel_brainwide_01,0.659971,94.2149,697,89,18,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
166,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-02,churchlandlab,ibl_neuropixel_brainwide_01,0.605405,85.4167,740,90,18,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
167,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-03,churchlandlab,ibl_neuropixel_brainwide_01,0.678889,95.1351,900,91,18,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
168,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-04,churchlandlab,ibl_neuropixel_brainwide_01,0.617834,95.16130000000001,942,92,18,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
169,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-05,churchlandlab,ibl_neuropixel_brainwide_01,0.669701,97.3684,769,93,18,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
170,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-08,churchlandlab,ibl_neuropixel_brainwide_01,0.65243,94.5455,679,94,19,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
171,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-09,churchlandlab,ibl_neuropixel_brainwide_01,0.633475,93.18180000000001,944,95,19,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
172,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-11,churchlandlab,ibl_neuropixel_brainwide_01,0.65971,96.1165,1102,96,19,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
173,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-12,churchlandlab,ibl_neuropixel_brainwide_01,0.677454,91.5,927,97,19,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
174,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-15,churchlandlab,ibl_neuropixel_brainwide_01,0.682627,99.2908,731,98,19,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
175,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-16,churchlandlab,ibl_neuropixel_brainwide_01,0.689203,99.1071,991,99,20,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
176,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-17,churchlandlab,ibl_neuropixel_brainwide_01,0.720459,97.479,1134,100,20,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
177,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-18,churchlandlab,ibl_neuropixel_brainwide_01,0.755886,98.9011,807,101,20,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
178,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-19,churchlandlab,ibl_neuropixel_brainwide_01,0.733219,96.2121,581,102,20,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
179,dffc24bc-bd97-4c2a-bef3-3e9320dc3dd7,2020-06-20,churchlandlab,ibl_neuropixel_brainwide_01,0.662921,91.4634,356,103,20,CSHL046,M,2019-08-06,CSHL,2020-01-02,CA
180,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-04,churchlandlab,ibl_neuropixel_brainwide_01,0.4791,47.910000000000004,311,0,0,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
181,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-05,churchlandlab,ibl_neuropixel_brainwide_01,0.344444,34.444399999999995,270,1,0,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
182,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-06,churchlandlab,ibl_neuropixel_brainwide_01,0.262181,26.2181,431,2,0,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
183,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-08,churchlandlab,ibl_neuropixel_brainwide_01,0.39427,39.427,733,3,0,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
184,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-11,churchlandlab,ibl_neuropixel_brainwide_01,0.477465,47.7465,710,4,1,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
185,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-12,churchlandlab,ibl_neuropixel_brainwide_01,0.555437,55.543699999999994,938,5,1,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
186,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-13,churchlandlab,ibl_neuropixel_brainwide_01,0.701897,70.1897,738,6,1,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
187,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-14,churchlandlab,ibl_neuropixel_brainwide_01,0.643077,64.3077,325,7,1,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
188,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-15,churchlandlab,ibl_neuropixel_brainwide_01,0.748571,74.8571,700,8,1,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
189,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-18,churchlandlab,ibl_neuropixel_brainwide_01,0.588469,58.846900000000005,503,9,2,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
190,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-19,churchlandlab,ibl_neuropixel_brainwide_01,0.77518,77.518,556,10,2,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
191,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-20,churchlandlab,ibl_neuropixel_brainwide_01,0.813875,82.9588,591,11,2,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
192,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-21,churchlandlab,ibl_neuropixel_brainwide_01,0.828151,87.4359,611,12,2,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
193,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-22,churchlandlab,ibl_neuropixel_brainwide_01,0.849088,87.5706,603,13,2,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
194,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-25,churchlandlab,ibl_neuropixel_brainwide_01,0.821721,82.1721,488,14,3,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
195,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-26,churchlandlab,ibl_neuropixel_brainwide_01,0.916357,94.0828,538,15,3,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
196,15f98ab5-20d8-4345-a5de-21912a39575f,2019-11-27,churchlandlab,ibl_neuropixel_brainwide_01,0.679356,78.8945,683,16,3,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
197,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-02,churchlandlab,ibl_neuropixel_brainwide_01,0.673697,95.1049,806,17,3,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
198,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-03,churchlandlab,ibl_neuropixel_brainwide_01,0.660098,87.91210000000001,812,18,3,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
199,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-04,churchlandlab,ibl_neuropixel_brainwide_01,0.685633,93.91890000000001,703,19,4,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
200,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-05,churchlandlab,ibl_neuropixel_brainwide_01,0.646251,91.2568,947,20,4,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
201,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-06,churchlandlab,ibl_neuropixel_brainwide_01,0.701681,94.7368,952,21,4,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
202,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-09,churchlandlab,ibl_neuropixel_brainwide_01,0.467052,60.9375,865,22,4,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
203,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-10,churchlandlab,ibl_neuropixel_brainwide_01,0.460477,61.01689999999999,797,23,4,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
204,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-11,churchlandlab,ibl_neuropixel_brainwide_01,0.658926,90.6977,689,24,5,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
205,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-12,churchlandlab,ibl_neuropixel_brainwide_01,0.471129,56.7568,762,25,5,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
206,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-13,churchlandlab,ibl_neuropixel_brainwide_01,0.726845,97.0588,637,26,5,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
207,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-16,churchlandlab,ibl_neuropixel_brainwide_01,0.74036,93.6709,778,27,5,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
208,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-17,churchlandlab,ibl_neuropixel_brainwide_01,0.737606,97.3262,827,28,5,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
209,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-18,churchlandlab,ibl_neuropixel_brainwide_01,0.713161,97.3118,889,29,6,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
210,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-19,churchlandlab,ibl_neuropixel_brainwide_01,0.66273,96.12899999999999,762,30,6,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
211,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-20,churchlandlab,ibl_neuropixel_brainwide_01,0.670757,98.0583,978,31,6,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
212,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-23,churchlandlab,ibl_neuropixel_brainwide_01,0.666041,95.8904,1066,32,6,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
213,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-24,churchlandlab,ibl_neuropixel_brainwide_01,0.695305,98.4615,1001,33,6,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
214,15f98ab5-20d8-4345-a5de-21912a39575f,2019-12-27,churchlandlab,ibl_neuropixel_brainwide_01,0.653805,98.26589999999999,933,34,7,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
215,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-02,churchlandlab,ibl_neuropixel_brainwide_01,0.627322,97.3118,915,35,7,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
216,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-03,churchlandlab,ibl_neuropixel_brainwide_01,0.632911,94.7712,869,36,7,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
217,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-06,churchlandlab,ibl_neuropixel_brainwide_01,0.559928,92.1569,559,37,7,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
218,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-07,churchlandlab,ibl_neuropixel_brainwide_01,0.49499,82.80539999999999,998,38,7,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
219,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-08,churchlandlab,ibl_neuropixel_brainwide_01,0.595538,90.76920000000001,1031,39,8,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
220,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-09,churchlandlab,ibl_neuropixel_brainwide_01,0.563393,93.83890000000001,1120,40,8,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
221,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-10,churchlandlab,ibl_neuropixel_brainwide_01,0.610981,92.09039999999999,856,41,8,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
222,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-13,churchlandlab,ibl_neuropixel_brainwide_01,0.615819,97.27890000000001,708,42,8,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
223,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-14,churchlandlab,ibl_neuropixel_brainwide_01,0.524017,92.5466,916,43,8,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
224,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-16,churchlandlab,ibl_neuropixel_brainwide_01,0.613904,95.1456,935,45,9,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
225,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-17,churchlandlab,ibl_neuropixel_brainwide_01,0.626066,89.375,821,46,9,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
226,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-20,churchlandlab,ibl_neuropixel_brainwide_01,0.773784,99.5283,946,47,9,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
227,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-21,churchlandlab,ibl_neuropixel_brainwide_01,0.817143,97.4843,700,48,9,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
228,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-22,churchlandlab,ibl_neuropixel_brainwide_01,0.650831,94.6237,421,49,10,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
229,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-23,churchlandlab,ibl_neuropixel_brainwide_01,0.685891,98.324,971,50,10,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
230,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-24,churchlandlab,ibl_neuropixel_brainwide_01,0.632201,94.3662,677,51,10,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
231,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-27,churchlandlab,ibl_neuropixel_brainwide_01,0.732254,94.5055,803,52,10,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
232,15f98ab5-20d8-4345-a5de-21912a39575f,2020-01-28,churchlandlab,ibl_neuropixel_brainwide_01,0.709256,93.9535,994,53,10,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA
233,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-04,churchlandlab,ibl_neuropixel_brainwide_01,0.522168,52.2168,203,0,0,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
234,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-05,churchlandlab,ibl_neuropixel_brainwide_01,0.426573,42.6573,286,1,0,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
235,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-06,churchlandlab,ibl_neuropixel_brainwide_01,0.359649,35.9649,228,2,0,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
236,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-08,churchlandlab,ibl_neuropixel_brainwide_01,0.176647,17.6647,334,3,0,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
237,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-11,churchlandlab,ibl_neuropixel_brainwide_01,0.150538,15.0538,465,4,1,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
238,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-12,churchlandlab,ibl_neuropixel_brainwide_01,0.182292,18.229200000000002,576,5,1,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
239,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-13,churchlandlab,ibl_neuropixel_brainwide_01,0.180064,18.0064,622,6,1,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
240,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-14,churchlandlab,ibl_neuropixel_brainwide_01,0.478064,47.8064,661,7,1,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
241,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-15,churchlandlab,ibl_neuropixel_brainwide_01,0.637387,63.7387,888,8,1,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
242,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-18,churchlandlab,ibl_neuropixel_brainwide_01,0.854383,84.8168,673,9,2,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
243,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-19,churchlandlab,ibl_neuropixel_brainwide_01,0.787919,90.9091,745,10,2,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
244,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-20,churchlandlab,ibl_neuropixel_brainwide_01,0.587542,95.04129999999999,594,11,2,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
245,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-21,churchlandlab,ibl_neuropixel_brainwide_01,0.548353,91.0526,941,12,2,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
246,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-22,churchlandlab,ibl_neuropixel_brainwide_01,0.640777,97.619,721,13,2,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
247,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-25,churchlandlab,ibl_neuropixel_brainwide_01,0.6477,96.4286,826,14,3,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
248,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-26,churchlandlab,ibl_neuropixel_brainwide_01,0.705584,94.3089,591,15,3,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
249,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-11-27,churchlandlab,ibl_neuropixel_brainwide_01,0.679045,96.47059999999999,754,16,3,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
250,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-12-02,churchlandlab,ibl_neuropixel_brainwide_01,0.675291,95.5128,773,17,3,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
251,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-12-03,churchlandlab,ibl_neuropixel_brainwide_01,0.697823,97.8723,781,18,3,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
252,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-12-04,churchlandlab,ibl_neuropixel_brainwide_01,0.720588,97.4468,1088,19,4,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
253,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-12-05,churchlandlab,ibl_neuropixel_brainwide_01,0.747198,99.4382,803,20,4,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
254,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-12-06,churchlandlab,ibl_neuropixel_brainwide_01,0.701203,98.7342,1081,21,4,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
255,9bebfe0b-082e-4d66-aca7-fae29317f708,2019-12-09,churchlandlab,ibl_neuropixel_brainwide_01,0.668646,96.988,842,22,4,CSHL049,M,2019-08-06,CSHL,2019-11-26,CA
